scenario,obj_value,number_of_EVs,Demand,Type_4,Installed_4,Type_8,Installed_8,Type_19,Installed_19,Type_50,Installed_50
1932,10300.0,55,1264.0,9,0,6,1,4,4,3,0
1933,9600.0,55,1204.0,9,0,6,2,4,3,3,0
1934,9600.0,55,1113.0,8,0,5,2,4,3,3,0
1935,9600.0,55,1118.0,8,0,5,2,4,3,3,0
1936,10300.0,55,1239.0,9,0,6,1,4,4,3,0
1937,9600.0,55,1140.0,8,0,5,2,4,3,3,0
1938,9600.0,55,1123.0,8,0,5,2,4,3,3,0
1939,9600.0,55,1153.0,9,0,6,2,4,3,3,0
1940,10300.0,55,1164.0,9,0,6,1,4,4,3,0
1941,10300.0,55,1208.0,9,0,6,1,4,4,3,0
1942,9600.0,55,1136.0,8,0,5,2,4,3,3,0
1943,9600.0,55,1209.0,9,0,6,2,4,3,3,0
1944,9600.0,55,1155.0,9,0,6,2,4,3,3,0
1945,9600.0,55,1152.0,8,0,5,2,4,3,3,0
1946,9600.0,55,1124.0,8,0,5,2,4,3,3,0
1947,9800.0,55,1211.0,9,1,6,0,4,4,3,0
1948,9600.0,55,1123.0,8,0,5,2,4,3,3,0
1949,10300.0,55,1224.0,9,0,6,1,4,4,3,0
1950,9100.0,55,1096.0,7,1,4,1,3,3,2,0
1951,10600.0,55,1219.0,9,1,6,2,4,3,3,0
1952,10100.0,55,1172.0,9,2,6,1,4,3,3,0
1953,10300.0,55,1273.0,9,0,6,1,4,4,3,0
1954,10300.0,55,1259.0,9,0,6,1,4,4,3,0
1955,9600.0,55,1164.0,9,0,6,2,4,3,3,0
1956,10300.0,55,1199.0,9,0,6,1,4,4,3,0
1957,9600.0,55,1131.0,8,0,5,2,4,3,3,0
1958,10300.0,55,1231.0,9,0,6,1,4,4,3,0
1959,9600.0,55,1151.0,8,0,5,2,4,3,3,0
1960,10100.0,55,1155.0,9,2,6,1,4,3,3,0
1961,10600.0,55,1264.0,9,1,6,2,4,3,3,0
1962,11100.0,55,1295.0,9,0,6,3,4,3,3,0
1963,11100.0,55,1296.0,9,0,6,3,4,3,3,0
1964,10300.0,55,1249.0,9,0,6,1,4,4,3,0
1965,10300.0,55,1209.0,9,0,6,1,4,4,3,0
1966,9600.0,55,1157.0,9,0,6,2,4,3,3,0
1967,10600.0,55,1173.0,9,1,6,2,4,3,3,0
1968,9600.0,55,1114.0,8,0,5,2,4,3,3,0
1969,9600.0,55,1041.0,7,0,4,2,3,3,2,0
1970,9400.0,55,1053.0,7,2,4,2,3,2,2,0
1971,9600.0,55,1126.0,8,0,5,2,4,3,3,0
1972,11300.0,55,1325.0,9,1,6,1,4,4,3,0
1973,10300.0,55,1252.0,9,0,6,1,4,4,3,0
1974,10300.0,55,1259.0,9,0,6,1,4,4,3,0
1975,9600.0,55,1162.0,9,0,6,2,4,3,3,0
1976,10300.0,55,1264.0,9,0,6,1,4,4,3,0
1977,9600.0,55,1204.0,9,0,6,2,4,3,3,0
1978,9600.0,55,1113.0,8,0,5,2,4,3,3,0
1979,9600.0,55,1118.0,8,0,5,2,4,3,3,0
1980,10300.0,55,1239.0,9,0,6,1,4,4,3,0
1981,9600.0,55,1140.0,8,0,5,2,4,3,3,0
1982,9600.0,55,1123.0,8,0,5,2,4,3,3,0
1983,9600.0,55,1153.0,9,0,6,2,4,3,3,0
1984,10300.0,55,1164.0,9,0,6,1,4,4,3,0
1985,10300.0,55,1208.0,9,0,6,1,4,4,3,0
1986,9600.0,55,1136.0,8,0,5,2,4,3,3,0
1987,9600.0,55,1209.0,9,0,6,2,4,3,3,0
1988,9600.0,55,1155.0,9,0,6,2,4,3,3,0
1989,9600.0,55,1152.0,8,0,5,2,4,3,3,0
1990,9600.0,55,1124.0,8,0,5,2,4,3,3,0
1991,9800.0,55,1211.0,9,1,6,0,4,4,3,0
1992,9600.0,55,1123.0,8,0,5,2,4,3,3,0
1993,10300.0,55,1224.0,9,0,6,1,4,4,3,0
1994,9100.0,55,1096.0,7,1,4,1,3,3,2,0
1995,10600.0,55,1219.0,9,1,6,2,4,3,3,0
1996,10100.0,55,1172.0,9,2,6,1,4,3,3,0
1997,10300.0,55,1273.0,9,0,6,1,4,4,3,0
1998,10300.0,55,1259.0,9,0,6,1,4,4,3,0
1999,9600.0,55,1164.0,9,0,6,2,4,3,3,0
2000,10300.0,55,1199.0,9,0,6,1,4,4,3,0
